Datetime,Temperature,Pressure,Humidity,Wind,Wind_Speed,Forcast,City
26.03.2017 02:00,14.9,763.1,75,Wind blowing from the north-northwest,2, ,Falconara 
26.03.2017 05:00,14.6,762.6,73,Wind blowing from the north-northwest,2, ,Falconara 
26.03.2017 08:00,15.5,763.5,76,Wind blowing from the south,1,Mist. ,Falconara 
26.03.2017 11:00,20.2,763.9,55,Wind blowing from the north-west,5, ,Falconara 
26.03.2017 14:00,21.7,763,47,Wind blowing from the north-northwest,6, ,Falconara 
26.03.2017 17:00,19.8,763.2,61,Wind blowing from the north-west,5, ,Falconara 
26.03.2017 20:00,16.7,763.2,67,Wind blowing from the north-northwest,3, ,Falconara 
26.03.2017 23:00,12.2,763.8,83,Wind blowing from the south-southwest,1, ,Falconara 
27.03.2017 02:00,12.7,763.3,85,Wind blowing from the south,1, ,Falconara 
27.03.2017 05:00,11.9,763,89,Wind blowing from the south-east,1,Mist. ,Falconara 
27.03.2017 08:00,15.7,763.5,76,Wind blowing from the south-southwest,2,Mist. ,Falconara 
27.03.2017 11:00,20.7,763.3,50,Wind blowing from the south-west,3, ,Falconara 
27.03.2017 14:00,21.3,762.6,50,Wind blowing from the west-northwest,5, ,Falconara 
27.03.2017 17:00,20,761.8,50,Wind blowing from the north-west,4, ,Falconara 
28.03.2017 05:00,11.8,762.1,83,Wind blowing from the south,1,Mist. ,Falconara 
28.03.2017 11:00,22.1,762.9,50,Wind blowing from the east,2, ,Falconara 
28.03.2017 14:00,22.4,761.7,43,Wind blowing from the north,5, ,Falconara 
28.03.2017 17:00,20.8,761.4,52,Wind blowing from the north,4, ,Falconara 
28.03.2017 23:00,17,762.1,78,Wind blowing from the east,3, ,Falconara 
29.03.2017 05:00,15.1,760.6,81,Wind blowing from the south-east,4,Mist. ,Falconara 
29.03.2017 08:00,17.1,761.1,59,Wind blowing from the south-southeast,2, ,Falconara 
29.03.2017 11:00,26.6,760.9,33,Wind blowing from the south,4, ,Falconara 
29.03.2017 17:00,20.8,759.9,58,Wind blowing from the north-west,6, ,Falconara 
29.03.2017 20:00,18.2,760.5,75,Wind blowing from the north-west,6, ,Falconara 
29.03.2017 23:00,17.8,761.7,77,Wind blowing from the north-northwest,3, ,Falconara 
30.03.2017 02:00,17,760.8,81,"Calm, no wind",0, ,Falconara 
30.03.2017 05:00,17,761.4,80,Wind blowing from the west,3, ,Falconara 
30.03.2017 08:00,18.8,762.2,71,Wind blowing from the west,6, ,Falconara 
30.03.2017 11:00,22.2,762.3,40,Wind blowing from the west,4, ,Falconara 
30.03.2017 14:00,21.6,761.4,51,Wind blowing from the north-northwest,5, ,Falconara 
30.03.2017 17:00,20.4,760.6,55,Wind blowing from the north-northeast,4, ,Falconara 
30.03.2017 20:00,17.5,761.7,66,Wind blowing from the north,4, ,Falconara 
30.03.2017 23:00,17,762.3,73,Wind blowing from the south-southwest,2, ,Falconara 
31.03.2017 05:00,13.7,760.9,86,Wind blowing from the south-west,2, ,Falconara 
31.03.2017 08:00,18.2,761.5,66,Wind blowing from the west,5, ,Falconara 
31.03.2017 14:00,21.6,760.8,39,Wind blowing from the west,6, ,Falconara 
31.03.2017 17:00,21.1,760.4,37,Wind blowing from the west,5, ,Falconara 
31.03.2017 20:00,17.3,761,61,Wind blowing from the west,4, ,Falconara 
01.04.2017 02:00,15.8,761.1,78,Wind blowing from the west-northwest,6,Clouds generally dissolving or becoming less developed. ,Falconara 
01.04.2017 05:00,16,761,71,Wind blowing from the west-northwest,6, ,Falconara 
01.04.2017 08:00,17.8,762.4,67,Wind blowing from the west-northwest,5, ,Falconara 
01.04.2017 11:00,20.4,763,53,Wind blowing from the west-northwest,6, ,Falconara 
01.04.2017 14:00,20.8,762.8,55,Wind blowing from the west-northwest,6, ,Falconara 
01.04.2017 17:00,19,762.3,59,Wind blowing from the north-west,6, ,Falconara 
01.04.2017 20:00,17,763.4,66,Wind blowing from the north-west,4, ,Falconara 
01.04.2017 23:00,16.4,763.8,63,Wind blowing from the north-west,5, ,Falconara 
02.04.2017 02:00,16.1,763.4,64,Wind blowing from the north-west,5, ,Falconara 
02.04.2017 05:00,16.1,763.8,65,Wind blowing from the west-northwest,4, ,Falconara 
02.04.2017 08:00,17.7,765,59,Wind blowing from the west-northwest,4, ,Falconara 
02.04.2017 11:00,19.7,766.1,53,Wind blowing from the north-northwest,4, ,Falconara 
02.04.2017 14:00,20.3,765.9,50,Wind blowing from the north-west,5, ,Falconara 
02.04.2017 17:00,17.2,766.1,65,Wind blowing from the north-west,4, ,Falconara 
02.04.2017 20:00,16.7,766.2,64,Wind blowing from the north-northeast,3, ,Falconara 
02.04.2017 23:00,14.6,766.8,72,Wind blowing from the north,1, ,Falconara 
03.04.2017 02:00,11.9,766.2,84,Wind blowing from the south-southeast,2, ,Falconara 
03.04.2017 05:00,11.7,765.9,87,Wind blowing from the south-west,2, ,Falconara 
03.04.2017 08:00,15.9,766.6,73,Wind blowing from the south,2, ,Falconara 
03.04.2017 11:00,20.1,766.5,52,Wind blowing from the north,3, ,Falconara 
03.04.2017 14:00,21.5,765.6,48,Wind blowing from the north-west,5, ,Falconara 
03.04.2017 17:00,20.6,765.2,53,Wind blowing from the north-northeast,3, ,Falconara 
03.04.2017 20:00,17.3,765.6,68,Wind blowing from the north-east,3, ,Falconara 
03.04.2017 23:00,15.7,762,76,Wind blowing from the east,3, ,Falconara 
04.04.2017 05:00,14.7,764.9,88,Wind blowing from the east-northeast,3,Mist. ,Falconara 
04.04.2017 11:00,23.7,764.8,34,Wind blowing from the east,4, ,Falconara 
04.04.2017 14:00,24.5,763,47,Wind blowing from the east-northeast,5, ,Falconara 
04.04.2017 17:00,21.5,762.1,59,Wind blowing from the north-northeast,7, ,Falconara 
04.04.2017 20:00,17.8,762.4,72,Wind blowing from the north-east,6, ,Falconara 
05.04.2017 02:00,15.8,761.4,79,Wind blowing from the north-east,3, ,Falconara 
05.04.2017 05:00,16,760.6,79,Wind blowing from the north,3, ,Falconara 
05.04.2017 08:00,18.8,760.5,69,Wind blowing from the north-east,4, ,Falconara 
05.04.2017 11:00,23.4,760.7,44,Wind blowing from the north-east,3, ,Falconara 
05.04.2017 17:00,21,759.6,56,Wind blowing from the north-northwest,5, ,Falconara 
05.04.2017 20:00,18,759.8,71,Wind blowing from the north-northeast,4, ,Falconara 
05.04.2017 23:00,17,759.2,75,Wind blowing from the north-east,3, ,Falconara 
06.04.2017 02:00,12.8,757.8,87,Wind blowing from the south-southeast,3, ,Falconara 
06.04.2017 05:00,12.7,756.8,87,"Calm, no wind",0,Mist. ,Falconara 
06.04.2017 11:00,20.9,758.8,59,,7, ,Falconara 
06.04.2017 17:00,19.5,759.7,60,Wind blowing from the west-northwest,9, ,Falconara 
07.04.2017 11:00,21,763.1,50,Wind blowing from the west-northwest,4, ,Falconara 
07.04.2017 14:00,21.5,762.6,50,Wind blowing from the west-northwest,5, ,Falconara 
07.04.2017 20:00,17.4,763.3,70,Wind blowing from the north-northwest,3, ,Falconara 
07.04.2017 23:00,16,763.8,74,Wind blowing from the north-northeast,2, ,Falconara 
08.04.2017 02:00,13.1,763.2,86,Wind blowing from the south-southwest,1, ,Falconara 
08.04.2017 05:00,12.1,763.2,90,Wind blowing from the south-west,1,Mist. ,Falconara 
08.04.2017 08:00,14,763.8,88,Wind blowing from the south-southwest,1,Mist. ,Falconara 
08.04.2017 11:00,21.8,763.7,45,Wind blowing from the east-northeast,1,Haze. ,Falconara 
08.04.2017 14:00,21.9,763.5,41,Wind blowing from the north,4,Haze. ,Falconara 
08.04.2017 17:00,20,762.9,53,Wind blowing from the north-northwest,5, ,Falconara 
08.04.2017 20:00,18.5,763.2,60,Wind blowing from the north,3, ,Falconara 
08.04.2017 23:00,17.4,763.4,72,Wind blowing from the north,4, ,Falconara 
09.04.2017 05:00,17.3,763.2,69,Wind blowing from the north,6, ,Falconara 
09.04.2017 08:00,18.9,764.4,62,Wind blowing from the north-northeast,5, ,Falconara 
09.04.2017 11:00,19.6,764.5,48,Wind blowing from the north-east,4, ,Falconara 
09.04.2017 17:00,18,764.1,53,Wind blowing from the north-east,5, ,Falconara 
09.04.2017 23:00,15.9,764.3,63,Wind blowing from the north-east,3, ,Falconara 
10.04.2017 02:00,15.7,763.1,65,Wind blowing from the north-northeast,3, ,Falconara 
10.04.2017 05:00,15.2,763,70,Wind blowing from the east-northeast,2, ,Falconara 
10.04.2017 08:00,17.3,763.2,62,Wind blowing from the east,4, ,Falconara 
10.04.2017 11:00,21,762.5,48,Wind blowing from the north-east,5, ,Falconara 
10.04.2017 14:00,21.7,761.5,51,Wind blowing from the north-east,6, ,Falconara 
10.04.2017 17:00,18.6,761.4,60,Wind blowing from the north-east,8, ,Falconara 
10.04.2017 20:00,17.4,761.4,61,Wind blowing from the north-east,6, ,Falconara 
10.04.2017 23:00,16.6,761.2,71,Wind blowing from the east-northeast,4, ,Falconara 
11.04.2017 02:00,16.6,759.3,66,Wind blowing from the east-northeast,7, ,Falconara 
11.04.2017 05:00,16.2,758.8,65,Wind blowing from the east-northeast,6, ,Falconara 
11.04.2017 08:00,18.5,759.1,62,Wind blowing from the east,6, ,Falconara 
11.04.2017 11:00,22.6,759.4,47,Wind blowing from the north-northeast,7, ,Falconara 
11.04.2017 14:00,19.9,757.8,55,Wind blowing from the north-northeast,9, ,Falconara 
11.04.2017 20:00,17.4,757.6,65,Wind blowing from the north-northeast,4, ,Falconara 
11.04.2017 23:00,17,759.1,75,Wind blowing from the east,3,Shower(s) of rain. ,Falconara 
12.04.2017 05:00,16.4,754.7,70,"Calm, no wind",0, ,Falconara 
12.04.2017 08:00,19.9,756,68,Wind blowing from the north,3, ,Falconara 
12.04.2017 11:00,22.6,756.3,52,Wind blowing from the north,4, ,Falconara 
12.04.2017 17:00,20.2,754.5,63,Wind blowing from the north,6, ,Falconara 
12.04.2017 20:00,18.9,755,66,Wind blowing from the north-northwest,6, ,Falconara 
12.04.2017 23:00,18.2,755,73,Wind blowing from the north-northwest,6, ,Falconara 
13.04.2017 02:00,17.6,753.7,75,Wind blowing from the north-west,7, ,Falconara 
13.04.2017 05:00,17.1,754,73,Wind blowing from the west-northwest,4, ,Falconara 
13.04.2017 08:00,18.6,755.4,64,Wind blowing from the west-northwest,6, ,Falconara 
13.04.2017 11:00,21.1,758.4,52,Wind blowing from the west,6, ,Falconara 
13.04.2017 14:00,21.2,756.7,51,Wind blowing from the west,9, ,Falconara 
13.04.2017 17:00,19.4,764.4,56,Wind blowing from the west-northwest,8, ,Falconara 
14.04.2017 11:00,21.1,761.1,56,Wind blowing from the west,5, ,Falconara 
14.04.2017 14:00,21,761.4,55,Wind blowing from the west,7, ,Falconara 
14.04.2017 17:00,19.8,761.9,62,Wind blowing from the north-west,4, ,Falconara 
14.04.2017 20:00,17.6,762.7,71,Wind blowing from the north-west,6, ,Falconara 
14.04.2017 23:00,17.2,763,70,Wind blowing from the west-northwest,6, ,Falconara 
15.04.2017 05:00,16.8,763.1,71,Wind blowing from the west-northwest,5, ,Falconara 
15.04.2017 11:00,20.8,764.4,57,Wind blowing from the west-northwest,5, ,Falconara 
15.04.2017 17:00,19.7,763.3,62,Wind blowing from the north-west,5, ,Falconara 
15.04.2017 20:00,17.4,763.6,73,Wind blowing from the north,3, ,Falconara 
15.04.2017 23:00,16.7,763.8,73,Wind blowing from the north-northwest,3, ,Falconara 
16.04.2017 14:00,22,762.8,51,Wind blowing from the north-west,4,Haze. ,Falconara 
16.04.2017 17:00,20.3,762.5,56,Wind blowing from the north,4, ,Falconara 
16.04.2017 20:00,17.6,762.6,71,Wind blowing from the east-northeast,3, ,Falconara 
16.04.2017 23:00,16.5,762.8,79,Wind blowing from the east,3, ,Falconara 
17.04.2017 02:00,14.6,761.8,81,Wind blowing from the south,2, ,Falconara 
17.04.2017 05:00,12.7,760.9,88,Wind blowing from the south-southeast,1,Mist. ,Falconara 
17.04.2017 08:00,15.7,761.6,82,Wind blowing from the south-east,2,Mist. ,Falconara 
17.04.2017 11:00,25.9,760.1,33,Wind blowing from the south,2, ,Falconara 
17.04.2017 14:00,28,760.4,22,Wind blowing from the north-northwest,3, ,Falconara 
17.04.2017 17:00,27.4,760.1,20,Wind blowing from the north-east,2, ,Falconara 
17.04.2017 20:00,21.1,760.2,54,Wind blowing from the east,5, ,Falconara 
18.04.2017 02:00,18.2,760.2,54,Wind blowing from the east-northeast,3, ,Falconara 
18.04.2017 05:00,16.3,760.6,63,"Calm, no wind",0, ,Falconara 
18.04.2017 08:00,21.7,761.2,42,"Calm, no wind",0, ,Falconara 
18.04.2017 11:00,24.4,762.6,31,Wind blowing from the north,6, ,Falconara 
18.04.2017 14:00,23,762.6,42,Wind blowing from the north,7, ,Falconara 
18.04.2017 17:00,20.9,762.9,59,Wind blowing from the north,5, ,Falconara 
18.04.2017 23:00,17.3,764.6,74,Wind blowing from the north,4, ,Falconara 
19.04.2017 02:00,16.3,764.1,77,Wind blowing from the north-northeast,1, ,Falconara 
19.04.2017 08:00,17.2,765.1,76,Wind blowing from the south-east,2, ,Falconara 
19.04.2017 11:00,24.5,765.1,32,Wind blowing from the east-southeast,2, ,Falconara 
19.04.2017 14:00,25.1,764.3,34,Wind blowing from the north-west,3, ,Falconara 
19.04.2017 17:00,24.2,764.1,28,Wind blowing from the north,5, ,Falconara 
19.04.2017 23:00,18.4,764.8,70,Wind blowing from the east,4, ,Falconara 
20.04.2017 05:00,14.7,763.8,84,Wind blowing from the east-southeast,1,Mist. ,Falconara 
20.04.2017 11:00,26.4,764.4,32,Wind blowing from the south-east,3, ,Falconara 
20.04.2017 14:00,23.1,763.5,33,Wind blowing from the north-northeast,1, ,Falconara 
20.04.2017 17:00,28.7,762.6,30,Wind blowing from the north,3,Haze. ,Falconara 
21.04.2017 02:00,18,761.9,59,Wind blowing from the south-southeast,2, ,Falconara 
21.04.2017 08:00,22,761.9,43,Wind blowing from the south-southeast,3, ,Falconara 
21.04.2017 11:00,32.2,761.4,20,Wind blowing from the south-southeast,5, ,Falconara 
21.04.2017 14:00,36.2,760.2,9,Wind blowing from the east,2, ,Falconara 
21.04.2017 17:00,26,759.6,45,Wind blowing from the north,5,Haze. ,Falconara 
21.04.2017 20:00,23.4,760,39,Wind blowing from the north-east,2, ,Falconara 
21.04.2017 23:00,22.8,760.2,39,Wind blowing from the north-east,2, ,Falconara 
22.04.2017 05:00,15.8,758.6,77,Wind blowing from the west-southwest,1, ,Falconara 
22.04.2017 11:00,25.4,757.8,57,Wind blowing from the north-northwest,4, ,Falconara 
22.04.2017 14:00,23.6,756.3,58,Wind blowing from the north,7, ,Falconara 
22.04.2017 17:00,21.2,755.9,67,Wind blowing from the west-northwest,10,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
22.04.2017 20:00,18.9,758.5,66,Wind blowing from the north,10, ,Falconara 
22.04.2017 23:00,17.8,759.4,61,Wind blowing from the north-northwest,9, ,Falconara 
23.04.2017 02:00,17.3,760,62,Wind blowing from the north-northwest,6, ,Falconara 
23.04.2017 08:00,18.3,762.6,47,Wind blowing from the north,6, ,Falconara 
23.04.2017 11:00,19.7,764.5,38,Wind blowing from the north,7, ,Falconara 
23.04.2017 14:00,21,764.5,35,Wind blowing from the north,6, ,Falconara 
23.04.2017 20:00,17,765.9,41,Wind blowing from the north,5, ,Falconara 
23.04.2017 23:00,16.4,766.2,45,Wind blowing from the north-northwest,4, ,Falconara 
24.04.2017 02:00,15.9,765.4,44,Wind blowing from the north,3, ,Falconara 
24.04.2017 05:00,16,765.2,45,Wind blowing from the north,4, ,Falconara 
24.04.2017 11:00,19.7,766.2,39,Wind blowing from the north,4, ,Falconara 
24.04.2017 14:00,20.5,765.6,41,Wind blowing from the north,7, ,Falconara 
24.04.2017 17:00,19.4,765.3,41,Wind blowing from the north,5, ,Falconara 
24.04.2017 20:00,17.2,765.9,55,Wind blowing from the north,5, ,Falconara 
24.04.2017 23:00,16.8,765.9,60,Wind blowing from the north,4, ,Falconara 
25.04.2017 02:00,16.5,765,65,Wind blowing from the north,3, ,Falconara 
25.04.2017 05:00,16.5,764.7,65,Wind blowing from the north,5, ,Falconara 
25.04.2017 11:00,21.5,765.4,52,Wind blowing from the north-northwest,5, ,Falconara 
25.04.2017 14:00,22,761.7,48,Wind blowing from the north,7, ,Falconara 
25.04.2017 17:00,20.6,763.7,57,Wind blowing from the north-northeast,7, ,Falconara 
25.04.2017 20:00,18.2,764.1,67,Wind blowing from the north,7, ,Falconara 
26.04.2017 08:00,19.8,763.5,60,Wind blowing from the north-east,4, ,Falconara 
26.04.2017 11:00,23.1,763.5,47,Wind blowing from the north-northeast,4, ,Falconara 
26.04.2017 14:00,23,762.8,47,Wind blowing from the north,7, ,Falconara 
26.04.2017 20:00,18.9,762.9,61,Wind blowing from the north,5, ,Falconara 
27.04.2017 02:00,17.4,762.3,70,Wind blowing from the north,3, ,Falconara 
27.04.2017 05:00,16.5,761.7,76,Wind blowing from the north,3, ,Falconara 
27.04.2017 11:00,22.8,763.2,43,Wind blowing from the north-northwest,4, ,Falconara 
27.04.2017 14:00,24.9,761.5,27,Wind blowing from the north-northeast,5, ,Falconara 
27.04.2017 17:00,21.8,761.7,41,Wind blowing from the north-northwest,4, ,Falconara 
27.04.2017 23:00,18.1,762,62,Wind blowing from the north-northeast,5, ,Falconara 
28.04.2017 02:00,17.6,761.1,64,Wind blowing from the north-east,4, ,Falconara 
28.04.2017 05:00,13,761.4,77,Wind blowing from the north-east,3, ,Falconara 
28.04.2017 08:00,19.8,762,60,Wind blowing from the east,2, ,Falconara 
28.04.2017 11:00,21.6,761.7,43,Wind blowing from the north-east,4, ,Falconara 
28.04.2017 17:00,24.7,760.1,27,Wind blowing from the north-northeast,5, ,Falconara 
28.04.2017 20:00,20.1,760.3,44,Wind blowing from the north-east,4, ,Falconara 
29.04.2017 05:00,18.6,759.6,59,Wind blowing from the north,3, ,Falconara 
29.04.2017 08:00,22.5,760.5,48,Wind blowing from the east-northeast,4, ,Falconara 
29.04.2017 11:00,27.2,761.2,20,Wind blowing from the east-northeast,4, ,Falconara 
29.04.2017 14:00,25.8,760.2,37,Wind blowing from the east,6, ,Falconara 
29.04.2017 23:00,20,759.5,71,Wind blowing from the north,3, ,Falconara 
30.04.2017 02:00,17.9,758.7,74,Wind blowing from the north,2, ,Falconara 
30.04.2017 05:00,18,758.2,79,Wind blowing from the east-northeast,2, ,Falconara 
30.04.2017 08:00,21,759.3,69,Wind blowing from the west-southwest,2, ,Falconara 
30.04.2017 11:00,28.4,759,23,Wind blowing from the east,2, ,Falconara 
30.04.2017 14:00,27.4,757.8,36,Wind blowing from the north,5, ,Falconara 
30.04.2017 17:00,26.7,757.4,22,Wind blowing from the north,4, ,Falconara 
30.04.2017 20:00,21.6,757.4,56,Wind blowing from the east,3, ,Falconara 
30.04.2017 23:00,19.7,756.6,56,Wind blowing from the east,1, ,Falconara 
01.05.2017 02:00,20.9,757.4,53,Wind blowing from the north-northwest,3, ,Falconara 
01.05.2017 05:00,20.1,757.4,64,Wind blowing from the north-northwest,3, ,Falconara 
01.05.2017 08:00,20.7,758.4,70,Wind blowing from the west-northwest,5, ,Falconara 
01.05.2017 11:00,22.2,758.7,58,Wind blowing from the north-west,5, ,Falconara 
01.05.2017 14:00,23,758.9,53,Wind blowing from the west-northwest,7, ,Falconara 
01.05.2017 17:00,21.4,759,59,Wind blowing from the north-west,6, ,Falconara 
01.05.2017 20:00,19.1,759.5,65,Wind blowing from the north-northwest,4, ,Falconara 
01.05.2017 23:00,18.6,759.9,67,Wind blowing from the west-northwest,4, ,Falconara 
02.05.2017 02:00,18.3,759.3,67,Wind blowing from the west,5, ,Falconara 
02.05.2017 05:00,18,759.2,67,Wind blowing from the west-northwest,4, ,Falconara 
02.05.2017 08:00,20.1,760,65,Wind blowing from the west,5, ,Falconara 
02.05.2017 11:00,22.8,760.5,56,Wind blowing from the north-west,6, ,Falconara 
02.05.2017 14:00,23.9,760.6,53,Wind blowing from the west-northwest,7, ,Falconara 
02.05.2017 17:00,21.7,760,62,Wind blowing from the west-northwest,7, ,Falconara 
